-111.6093369
-111.8484192
-111.703064
-111.3020325
-112.1549835
-111.8433838
-111.558754
-111.7124939
-111.6186218
-111.9473877
-112.2165985
-111.8712463
-111.9474487
-112.3424835
-111.7838974
-111.6602707
-111.770134
-111.626236
-111.6512756
-112.3069763
-112.3984909
-111.9202881
-111.6323013
-111.7840118
-111.946106
-112.1322556
-111.5164185
-112.322998
-111.700882
-112.1210327
-111.5843964
-111.7262268
-111.9916077
-111.9524307
-111.8634491
-112.0143967
-111.8209991
-111.7635651
-111.8062668
-112.1121521
-111.7403259
-111.5825043
-111.4501572
-111.692627
-112.2610397
-111.5980911
-111.5369034
-111.9242554
-111.5749741
-111.8671494
-111.9024048
-112.0689545
-111.9853516
-111.7006378
-111.6608276
-112.4164658
-111.8692932
-112.093399
-112.015976
-111.6376648
-111.6077271
-111.9232101
-111.8527832
-111.7868347
-112.0230713
-111.8852539
-112.1582947
-111.9135132
-111.7595825
-111.9797974
-111.8981323
-111.8349609
-111.9916534
-111.736496
-112.0944977
-112.4486618
-111.6629868
-111.7318573
-111.9725113
-111.3059158
-111.8686066
-111.7111282
-111.957634
-112.0335693
-111.6246796
-111.8918533
-111.9698639
-111.6685562
-111.9337387
-111.8723755
-112.408287
-111.7681122
-111.8687363
-111.9605179
-112.1081696
-111.3289795
-112.1200409
-112.3392029
-111.8545532
-111.9726715
-111.7879181
-111.7154846
-112.2014008
-111.3305359
-112.1878815
-111.6830139
-111.6821671
-111.75354
-112.2125702
-111.7360306
-112.2292786
-112.0752411
-111.9620361
-112.180336
-112.141037
-111.5032806
-111.8722839
-111.7070465
-111.9399261
-111.838501
-111.9293594
-111.7113571
-111.786438
-111.8008423
-111.6253815
-112.1298294
-111.3392639
-111.9356842
-111.2104874
-111.7614059
-111.6478119
-112.0026398
-112.1035919
-111.7306137
-111.8629913
-112.2896729
-111.9284515
-111.6473007
-111.8857956
-111.9648819
-111.6139374
-111.7350845
-111.9807281
-112.2354584
-112.1445084
-112.1025162
-112.0160522
-112.2050095
-111.9266968
-111.7617874
-111.8825455
-111.6457214
-111.9372101
-111.8537903
-111.9138412
-111.7889099
-112.0804291
-112.0567627
-111.7520599
-111.6118698
-111.9041443
-111.7770538
-112.3088226
-111.9819794
-111.7360382
-111.9704895
-111.858017
-111.8232117
-111.6540527
-111.857338
-112.5470886
-111.7850952
-112.0546875
