6.606911484E-05,1.105588090E-04
-3.621653377E-05,3.748793006E-06
-1.914680070E-05,-1.391343358E-05
1.150600583E-04,6.117885641E-05
3.315234062E-05,1.542203609E-05
-1.115344494E-04,-7.294147508E-05
8.312005775E-06,-9.027405758E-05
5.586225961E-05,6.891456724E-05
3.281087993E-05,6.355255027E-05
-1.619661998E-05,2.341141453E-06
-4.449992048E-05,3.144684888E-05
1.275792329E-05,3.368253238E-05
-6.055758422E-05,-2.614707046E-05
1.453982259E-05,8.187459753E-05
4.050568532E-05,8.621611050E-05
7.258651749E-05,2.940336708E-05
-1.733963836E-05,9.231445438E-05
-9.305622370E-06,-7.749184988E-06
1.062252268E-04,-5.036089351E-05
7.863720384E-05,5.305298328E-05
-2.360031613E-05,3.936227222E-05
-8.301776688E-05,7.687659672E-05
-3.150817065E-05,2.047316002E-06
7.604889106E-05,-1.025365855E-04
1.618348906E-04,-4.323192479E-05
-5.514576333E-05,-3.590353299E-05
-5.170807708E-05,-8.727316526E-06
1.149530181E-05,2.163080717E-05
-2.288017095E-05,2.557049083E-05
-6.724616924E-06,4.179985990E-05
4.854062718E-05,-8.690087998E-05
6.502852193E-05,-7.804125198E-05
1.282243466E-04,4.264501695E-05
3.601603385E-05,1.734520765E-06
5.811615665E-06,-2.032376869E-05
5.312334179E-05,4.508694474E-05
-9.135782420E-06,7.201831613E-05
1.961171256E-05,1.313180474E-05
1.315015015E-05,5.321348908E-06
-4.208591781E-05,-1.000865632E-05
-6.328287418E-05,1.225600954E-05
-1.234201932E-06,-1.254349991E-05
3.178913903E-05,-3.987401942E-05
4.867893585E-05,-1.957754648E-05
1.372530005E-05,7.566993008E-05
-3.217294216E-05,1.384612697E-04
-2.823765863E-05,5.699797839E-05
-1.316162670E-04,-5.982131916E-05
-2.392925126E-05,-1.599240022E-05
9.581915219E-05,5.358827548E-05
5.579967183E-05,1.364340642E-05
1.341288298E-04,-2.863340887E-05
6.638177729E-05,-6.919765292E-05
3.877163545E-05,-6.328907602E-07
9.220342326E-05,-5.850351590E-05
7.615080540E-05,4.419263496E-05
8.204096957E-05,4.151126996E-05
4.687683031E-05,-4.529334910E-05
-2.415065137E-05,7.683704462E-05
1.474328201E-05,-1.612302367E-05
-5.581456935E-05,-4.899856140E-05
-1.222001156E-04,-5.108939149E-05
-6.433505041E-05,-6.251723244E-05
1.064649950E-05,9.586608030E-06
4.226154488E-05,1.518160843E-05
1.223668078E-04,-2.950727685E-05
1.602207703E-06,3.746552102E-05
-8.352016448E-05,2.986206482E-07
5.238027734E-05,1.779447848E-05
-2.955081982E-05,-1.205584454E-06
-1.022275028E-04,-8.107517147E-08
-3.243959873E-05,3.356345769E-05
-1.442849225E-05,-8.022326801E-05
-1.144323778E-05,1.120715242E-04
4.453023848E-06,1.055807734E-04
-3.363689757E-05,-3.807410758E-05
1.514972973E-04,7.282623119E-05
2.785801917E-05,-3.515257777E-05
-1.277882839E-04,-4.106545748E-05
2.643860353E-05,-2.908513670E-05
-8.907608390E-06,-1.806616274E-05
-4.135253039E-05,1.043517696E-04
8.875515778E-05,2.084551488E-05
2.496474372E-05,5.951650382E-05
-1.004348815E-05,-1.180212348E-05
8.028883894E-05,-8.601561422E-05
2.309561205E-05,-5.343452722E-05
2.580688124E-05,-7.413518233E-06
-4.159711898E-05,-1.676354259E-05
-5.879785022E-05,9.723415133E-06
2.648704503E-05,4.903583613E-05
2.133395355E-05,2.294172373E-05
1.600736869E-05,-3.757248351E-06
1.215667544E-05,-4.134408300E-05
-8.303909999E-05,4.321515007E-05
-3.210133946E-05,5.389332728E-06
-5.380646144E-06,1.226297536E-05
-6.843395386E-05,8.083058492E-05
9.394453627E-06,2.651414798E-05
7.033522706E-05,-3.114864012E-05
-6.234313787E-06,-1.098312932E-04
3.731048128E-05,7.690706298E-06
5.920663170E-06,1.943504230E-06
3.590374399E-05,4.563168204E-06
5.324628000E-05,1.804361636E-05
-1.005933154E-05,-6.922874309E-05
5.787668124E-05,1.292119559E-04
2.712349124E-05,-3.354269211E-05
4.140973761E-05,-2.620622035E-05
2.996604280E-06,1.094554609E-04
-7.224560250E-05,1.023352343E-05
-3.901975651E-05,-1.660924499E-05
-2.783722812E-05,2.175184818E-06
4.658655598E-05,5.657185102E-05
1.140058448E-04,3.854431270E-05
2.430785753E-05,3.005835060E-05
6.067708455E-05,-3.964818097E-05
8.258338494E-05,1.973088047E-06
7.637395902E-05,4.820683534E-05
6.129500252E-05,-8.777881703E-06
7.464002556E-05,-2.559435052E-05
-4.217501191E-05,3.281039199E-06
-8.707924280E-05,-2.822440547E-05
-5.018073716E-05,-3.883727550E-05
-1.207782407E-05,-1.024925150E-04
4.311436351E-05,-2.618814506E-05
6.931961980E-05,-7.785442904E-06
-1.192128366E-05,-6.302565453E-05
-1.222151914E-04,1.929527025E-05
-6.676921771E-07,3.608089901E-05
-1.942572999E-05,5.291522029E-05
-3.362336793E-05,1.037863058E-05
4.643270586E-05,-3.148515680E-05
7.720655412E-05,1.253148002E-05
4.263167284E-05,4.947831258E-06
8.352046279E-05,-1.306837803E-04
7.128627203E-06,-1.362008043E-04
-1.080424991E-04,-1.264967523E-05
4.165747305E-05,8.628959040E-05
8.171315130E-05,8.091820928E-05
-2.510038212E-05,8.928281022E-05
-1.001157671E-05,-4.150869063E-05
-1.083726329E-05,-7.968959108E-05
1.165085050E-04,1.930455255E-05
1.204523287E-04,1.213350988E-04
-1.895149398E-05,9.356784722E-05
3.620054849E-05,6.116115401E-05
3.022365672E-05,2.902183041E-05
3.514324271E-05,-1.056757901E-04
5.607639105E-05,-4.162352343E-05
2.164659963E-05,3.586892490E-05
7.018257020E-05,4.846267530E-06
-1.427040161E-06,-6.775402289E-05
9.568793757E-06,-4.049621566E-05
-3.573623690E-05,4.005112351E-05
-8.441662794E-05,8.610664372E-05
3.317213123E-05,-8.823474673E-06
-2.933769792E-05,1.519518628E-05
4.159115269E-05,5.633958153E-06
2.845542076E-05,-3.397583714E-05
4.267929035E-05,3.570224635E-06
-5.845378837E-06,-3.924853445E-05
-9.469569341E-05,7.397270383E-05
-2.234301246E-05,5.240519022E-05
-1.482440530E-05,-5.607378625E-05
3.676530832E-05,2.801156916E-05
4.794572305E-05,9.739025700E-05
1.856436029E-05,-7.433164137E-05
-1.121153127E-05,-1.192511409E-04
-1.012327539E-05,8.418099924E-07
7.457018364E-05,8.149357200E-06
6.813384971E-05,-3.258365905E-05
8.710886323E-05,-1.609294413E-04
2.682050035E-05,-1.824076026E-05
1.099330802E-05,1.699112472E-04
-9.227205737E-05,8.096780221E-05
-5.215480633E-05,-2.426636820E-05
7.174595521E-05,2.249374484E-05
-5.472735211E-06,-3.850963367E-06
4.687436012E-05,-6.143395876E-05
-4.755182817E-05,-7.820263272E-05
-6.677000056E-05,1.807227818E-05
5.810233779E-05,9.689173021E-05
1.131489989E-04,2.163307181E-05
8.366925613E-06,-8.601069567E-05
-5.012003749E-05,-3.120211113E-05
-6.663050590E-05,7.427336823E-05
-2.115168536E-05,-3.501820538E-05
1.030269850E-04,-1.072218583E-04
1.786253124E-04,-6.210590072E-05
1.724110552E-05,-5.235298522E-05
4.107864879E-05,6.588696124E-05
-5.866871106E-06,2.441247052E-04
-3.626128455E-05,8.414650802E-05
-1.411038975E-04,-3.256915807E-05
-1.424083021E-04,3.443012247E-05
-5.802236046E-05,5.676052751E-05
-1.564771810E-04,5.367839185E-05
-9.753199993E-05,2.413405127E-06
-6.094474884E-05,-4.614287172E-05
-5.470768519E-05,-3.847640983E-05
-4.618497769E-05,-1.213917640E-04
6.017497435E-05,-5.514581790E-05
-1.299480791E-04,1.430503858E-06
-4.219164475E-05,-9.826018504E-05
7.273608207E-05,6.789677514E-07
-5.451404650E-05,-6.869223580E-05
-4.528363206E-05,-9.198072075E-05
-1.889783562E-05,5.699617759E-05
-3.440052024E-05,-1.238014956E-04
-1.279293647E-04,-8.158069249E-05
-1.034000670E-04,5.914054782E-05
5.390881415E-05,2.032975135E-05
2.752359069E-05,-3.466462658E-05
1.072411324E-04,1.186802547E-05
2.324151501E-05,5.529521150E-05
-7.068685954E-05,-5.011012763E-05
1.521235245E-04,-3.077117071E-05
-1.954558502E-05,3.129190009E-05
7.631889275E-06,6.718447366E-06
1.345565106E-04,2.316187783E-05
-3.216024925E-05,5.256266741E-05
5.531783609E-05,1.735236583E-05
1.860153134E-05,-1.675230851E-05
-5.856385178E-05,-5.438415610E-05
-9.640734061E-05,4.315117167E-06
1.956616143E-05,-6.227381527E-05
9.627409599E-05,-7.355324487E-05
-2.081677849E-05,9.388042236E-05
-6.386973837E-05,6.169189874E-05
3.038970135E-05,-2.019251406E-05
-2.252649028E-05,5.108933692E-05
-1.039021954E-04,1.771485768E-05
5.939888433E-05,-6.274037878E-05
-9.074934496E-05,-2.796266563E-05
-7.102818927E-05,6.130973634E-05
2.903635323E-05,4.979761434E-05
-1.091446829E-04,-3.845283936E-05
-5.060977492E-05,3.949270467E-05
4.575220373E-05,8.555294335E-05
-1.518427416E-05,-7.663967699E-05
2.272332677E-05,-1.302044111E-04
-2.510885452E-06,-4.758260548E-05
-2.648515510E-05,5.784642417E-05
4.099440048E-05,1.285877261E-05
1.585032260E-05,-1.039883500E-04
-2.280192166E-05,-1.965404635E-06
-1.133237583E-05,-9.552445590E-06
-4.884188093E-05,1.401959071E-05
3.011294575E-05,2.632355609E-05
7.180750981E-05,4.724374594E-05
-1.086089251E-04,1.519956713E-04
-3.562256097E-05,4.365762288E-05
7.889784683E-06,-3.570393164E-05
1.144647740E-05,1.991051249E-05
6.859490441E-06,7.705976896E-05
-5.860508463E-05,-3.573490903E-05
2.673728341E-05,-7.980020746E-05
2.182432945E-05,-8.764205268E-05
3.367768659E-05,-7.015674782E-05
-1.186763348E-05,-4.163189806E-05
-5.249337391E-06,-5.250807953E-05
6.031500379E-05,2.484673678E-05
1.016352144E-05,3.795096200E-05
-1.618097303E-05,8.069736214E-05
3.163169458E-05,6.194385060E-05
3.284375452E-06,1.142351539E-05
7.128597645E-05,7.240822742E-05
6.333419879E-05,5.090274863E-05
-2.995447358E-05,4.226775854E-05
7.233359793E-05,-4.328460363E-06
-1.115890063E-05,1.086361808E-04
-6.014534665E-05,9.661918739E-05
1.175893267E-04,-3.472205572E-05
4.824369535E-05,6.649177521E-05
-1.123732363E-04,3.175482925E-05
1.133324986E-05,4.013087164E-05
1.009985681E-05,-2.517720895E-05
-9.872661030E-05,-3.485451816E-05
6.369520179E-06,6.244060933E-05
-8.951477867E-06,4.798128066E-05
4.870359135E-06,-1.909052116E-05
1.066347759E-04,1.357577639E-05
1.662963996E-06,8.362255357E-06
-3.712432954E-05,-1.220170998E-05
7.057862967E-05,2.030886208E-05
4.198592796E-05,-1.573540612E-05
2.605315967E-05,1.107398293E-05
1.652415667E-04,-3.452695410E-06
4.243874719E-05,-9.490556113E-05
-7.137927605E-05,-5.202891771E-05
1.642409552E-05,1.575723559E-06
1.495850756E-05,4.087388152E-05
3.443426613E-05,1.355130953E-04
1.175455036E-04,-6.456396022E-06
1.886634527E-05,-7.405249198E-05
7.063773228E-05,8.659131709E-06
1.117754509E-04,6.593531725E-05
6.557758752E-05,-6.976932582E-06
1.783667540E-05,-2.211047249E-04
9.976698720E-07,1.200410679E-05
4.807033110E-05,8.089825860E-05
-2.595675869E-05,-9.366035374E-05
-3.755395301E-05,-4.693423762E-05
-3.392663712E-05,3.732748519E-05
-8.014250488E-05,2.437614421E-05
-6.647617556E-05,5.820674414E-05
8.627593343E-05,1.812289265E-04
6.493425462E-05,1.694467574E-05
8.640724991E-05,4.837231972E-05
1.752377284E-05,-7.531633855E-06
-1.781916762E-05,-5.441075700E-05
3.803693471E-05,1.173563796E-04
-5.196065467E-05,-5.590494311E-06
5.579055869E-05,5.917487215E-05
4.565817289E-05,6.895884871E-05
1.094234631E-05,-4.136027928E-05
4.719131539E-05,1.009474436E-04
-7.207513409E-05,-1.509910908E-05
3.937459041E-05,-5.271381087E-05
3.680132068E-05,4.048694245E-05
-1.159645835E-04,-1.741756023E-05
-2.451275941E-05,-7.989410733E-06
-1.177076119E-04,-5.208290531E-06
-3.852728696E-05,-4.252219151E-05
7.316975098E-05,-3.083698903E-05
2.947239955E-05,-3.380176167E-06
1.480563969E-05,-1.371501367E-05
-1.632372005E-05,-3.327802915E-05
1.220699778E-04,1.884491758E-05
2.415487506E-05,2.468329149E-05
-2.571851473E-05,-1.617538146E-05
8.374727622E-05,-1.602542579E-05
-2.556296386E-05,-9.031618538E-05
-5.498768951E-05,-6.265698903E-05
-9.823043365E-05,-2.273975770E-05
-6.704737461E-05,2.666002365E-05
-3.113774801E-05,3.032685891E-05
5.491525371E-05,-1.452805827E-05
-1.982916729E-05,2.150308319E-06
-5.727409007E-05,2.827157186E-05
3.090309474E-05,4.170714419E-06
-6.976629811E-05,-1.611920743E-05
2.187844075E-05,2.008113006E-05
7.301158621E-05,1.794678974E-05
6.272669270E-05,1.105506744E-04
8.239306044E-05,2.977452823E-05
9.683672397E-05,-6.435725663E-05
6.683789252E-05,-1.402930047E-05
4.268863449E-06,-6.837570254E-05
2.712003334E-05,-1.098248467E-04
1.641575072E-04,-4.114775584E-05
6.854905223E-05,2.469436822E-06
-1.774443717E-06,1.793302181E-05
-2.499980110E-05,1.831597183E-05
-1.213455562E-05,-5.624151891E-05
-1.299402720E-05,-4.821597031E-05
-9.426784527E-05,-4.109611109E-05
-7.786128117E-05,-1.468302889E-05
-3.126723823E-05,1.971501842E-05
-8.363658708E-05,-2.767295700E-05
-2.648803638E-05,3.294742783E-05
8.615709703E-06,7.719933637E-05
-2.125633000E-05,5.055436122E-05
-1.384406914E-05,4.291371079E-05
-4.618309322E-05,6.600571396E-07
8.606718438E-06,9.497060091E-05
-4.603309571E-05,1.097052591E-04
1.720508772E-05,2.983747981E-05
1.719069587E-05,5.006934953E-05
-7.111311425E-05,3.341870251E-05
-7.841581464E-06,4.592874757E-05
-3.500626553E-05,3.056153946E-05
-4.906072718E-05,3.123558781E-05
5.924562356E-05,3.365932571E-05
2.638834485E-05,-6.443582242E-05
-1.343968393E-06,5.813454663E-06
4.487486422E-06,-4.492644439E-05
1.001748024E-04,-3.415020547E-05
7.082593947E-05,7.989377082E-06
2.461021541E-05,-5.043848796E-05
1.147514340E-04,2.597770072E-05
-2.214233064E-05,2.186102938E-05
-1.475025929E-04,8.034885104E-05
-9.272590978E-05,1.414305461E-05
-1.330750965E-04,-9.139598114E-05
2.464984391E-05,4.151761004E-06
6.245417899E-05,3.113711136E-05
9.880756807E-06,-5.973231964E-06
6.782176933E-05,-6.681050581E-05
6.425727406E-06,-6.763152487E-05
5.953290383E-05,-1.813694689E-05
1.510091806E-05,-4.266440374E-05
-1.594198511E-05,2.686801963E-05
3.331906191E-05,3.641489457E-05
-5.261084880E-05,8.085709123E-05
-1.729048336E-07,3.117471351E-05
7.305385952E-05,-3.196593389E-05
-4.060804349E-05,3.611976717E-05
1.952368257E-05,-4.436647487E-06
-5.844975749E-05,9.398356633E-05
-5.650266758E-05,9.639248310E-05
2.384762774E-05,-2.843136281E-05
6.400973507E-05,4.858855391E-06
-4.942690794E-06,-3.633335291E-05
-1.616551453E-04,-1.253825612E-04
3.867158739E-05,2.643694825E-05
-4.297874057E-06,3.138803368E-05
-9.600313933E-05,-8.780275493E-06
1.669921767E-05,-9.283417967E-06
4.078233178E-05,-5.490286276E-05
-1.105166084E-04,2.054859215E-05
-6.350252079E-05,-3.832614311E-06
1.272231457E-04,1.072078448E-04
-2.836463182E-06,2.281256639E-05
-3.950371683E-05,-4.601503679E-05
-1.461013926E-05,-1.161894943E-05
2.926622801E-05,-9.717144712E-05
2.385760854E-05,6.802166808E-06
-3.223389740E-06,4.355355850E-05
-1.672517101E-05,-1.915706343E-05
8.541123680E-05,-1.514886480E-05
8.274285210E-05,-6.187748659E-05
2.406832209E-05,1.808846719E-06
1.331109615E-05,9.717316425E-05
-6.571320409E-05,-7.244112203E-05
5.118322224E-05,-1.216992096E-04
2.367471325E-06,-4.924190762E-06
3.480381201E-05,3.770582043E-05
-3.901596938E-05,1.331073327E-05
-1.317412098E-04,9.132757987E-05
-2.244066127E-05,1.104885014E-04
-2.055867844E-05,-6.278941146E-05
-2.467686136E-05,-1.559942757E-04
-4.340177475E-05,-6.609402772E-05
-5.147919364E-05,6.991805276E-05
3.839490091E-05,3.689160167E-06
8.676910511E-05,-8.095099133E-07
2.738125295E-05,-7.942428965E-06
3.791814379E-05,-4.102440289E-05
-3.273025868E-05,1.299941068E-04
-6.683176616E-05,1.043985776E-05
-5.069505642E-05,-2.746691098E-05
7.515682654E-08,4.009451686E-07
-2.990869689E-06,-6.025882612E-05
-1.751182572E-05,-5.837679419E-05
2.467520972E-05,-7.700365677E-05
5.946611054E-05,3.791296695E-05
2.718781798E-05,-1.463135322E-05
1.561301360E-05,-1.217383324E-04
3.446517803E-05,2.755203059E-05
6.844105519E-05,3.680654481E-05
1.040118950E-04,-5.515631346E-05
-1.997859545E-05,-1.365657517E-04
3.648740403E-07,-8.158621495E-05
5.164648974E-05,-2.402150130E-05
-9.394821245E-05,-3.517327059E-05
-3.715035928E-05,-3.232710151E-05
7.456158346E-05,-2.029576353E-05
-1.000709963E-04,4.459503907E-05
-1.591265391E-05,-8.917004016E-05
-2.122762271E-05,-7.352292596E-05
-5.286755186E-05,3.949218444E-05
1.055071698E-04,-7.467720570E-05
-6.610400305E-05,-1.473667362E-04
-9.424981545E-05,-1.742256973E-05
5.472697922E-06,-2.699602555E-05
-2.453292609E-06,-3.163504152E-05
6.564730575E-05,-1.501231236E-05
-9.774175123E-05,5.024940765E-05
-5.108697951E-05,3.616190952E-05
7.655609807E-05,-4.714937916E-07
-3.071487527E-06,-2.901729886E-06
5.097049871E-05,-3.575926530E-05
7.527220441E-05,-2.208281876E-05
3.219564678E-05,-9.924577171E-06
-2.742831748E-05,-3.755998841E-05
-6.617116014E-05,-3.068218575E-05
-5.964416414E-05,-6.931216922E-05
1.670826896E-05,-5.592419984E-05
-5.041907934E-05,-6.517957081E-05
3.492515589E-06,-5.616487761E-05
9.150447295E-05,9.000219870E-05
5.017213698E-05,5.707294258E-05
1.904502096E-05,8.205804988E-06
7.676740643E-05,-7.260374696E-05
2.765035242E-05,3.982833005E-05
-7.561848906E-05,-2.339461389E-05
-6.125192158E-06,6.750202738E-05
7.835453289E-05,1.018302646E-04
6.517248403E-05,-3.973005005E-05
-5.782134394E-05,1.002154677E-04
-7.241972344E-05,2.634672455E-05
3.437342457E-05,1.038277375E-07
5.407914796E-05,-6.290321471E-05
-2.242439041E-05,-3.047140854E-05
1.880171476E-05,4.271493162E-05
5.206391870E-05,8.295759471E-06
1.777000580E-05,3.677516361E-05
-2.402154860E-05,-7.308331260E-05
4.681247810E-05,6.489662337E-05
8.788055857E-05,4.608261224E-05
8.356284525E-05,3.537764769E-06
3.779533654E-05,8.024279668E-05
-3.891282904E-05,3.759964602E-05
5.156071711E-05,7.811283285E-05
7.380662282E-05,3.383634976E-05
-3.437067562E-06,8.551086648E-05
6.132834096E-05,-1.129318935E-05
6.361725536E-05,-8.167070519E-06
-3.149816621E-05,2.169128493E-05
1.972494283E-05,-4.652150164E-05
-1.727048038E-05,-2.123295235E-05
-2.302183020E-05,-5.785729809E-05
-5.707693344E-05,-7.052427463E-06
-1.229642075E-04,4.902842920E-05
1.968322977E-05,-4.481294127E-06
-5.614852489E-05,-1.865362265E-06
-5.788977069E-05,-7.144375559E-05
-2.239699279E-05,-1.052902007E-04
1.603440751E-06,-5.531112038E-05
1.175405196E-04,-1.359786984E-05
1.788908048E-05,1.282370358E-04
-8.575126412E-05,-5.596849223E-05
2.730247616E-05,-2.827045319E-05
3.848744745E-05,9.791492630E-06
2.522984005E-06,-7.840380567E-05
4.830396210E-05,9.349903848E-05
-1.187762427E-05,3.085778735E-05
-9.406729077E-05,5.444784983E-05
-8.427620196E-05,1.986341704E-05
9.334125934E-06,2.507589306E-05
-8.738996257E-05,8.172461821E-05
4.406118023E-05,-2.075716111E-05
6.723841943E-05,2.920733277E-05
-7.376576104E-05,-6.887878408E-05
1.602214616E-05,2.868442789E-05
4.912439181E-05,1.172952689E-04
1.139002416E-04,-3.273486436E-05
5.070810221E-05,1.733326280E-05
-1.113330018E-05,-8.076039376E-05
1.033645603E-04,-2.056513586E-05
-3.653606836E-05,5.806643821E-05
4.770794112E-05,-1.104016628E-04
1.046843772E-05,-1.653543222E-05
-4.405571417E-06,3.937544170E-05
1.048295089E-04,-8.901782712E-05
-3.480133455E-05,1.757771133E-05
1.656166023E-05,1.446630995E-05
3.516354263E-05,-6.632976147E-05
-6.974921416E-05,-1.007975443E-04
-4.247085599E-05,-1.243141560E-05
6.752346235E-05,5.510502160E-05
-3.207720738E-07,-1.281032310E-04
-1.840894242E-06,3.383033982E-05
-3.921873576E-05,2.109996058E-05
8.937373059E-05,-1.257755066E-04
7.574381016E-05,-6.126821245E-05
-4.265312600E-05,-9.043785394E-05
-5.428510576E-06,7.380106399E-05
2.938131365E-05,-1.727914059E-05
-3.327275408E-05,-7.867806562E-05
-4.697910117E-05,1.109923760E-04
1.081691153E-04,-1.303169665E-05
-1.029366613E-04,-7.437403110E-05
-1.338566071E-04,-2.229729944E-05
3.127345281E-06,8.802040247E-05
-2.961722021E-05,-2.781639705E-05
2.430661334E-05,-5.895690992E-05
-2.350710565E-05,2.704144208E-05
-8.827271813E-05,-2.830725316E-05
1.921145304E-05,-1.353998687E-05
1.226165914E-04,4.525650729E-05
-9.182692884E-05,4.501458534E-05
-8.296728629E-05,-1.129202137E-04
1.124309056E-04,2.638333899E-05
2.188019425E-05,2.600125845E-05
-1.313007670E-04,-3.394208397E-05
-4.039771011E-05,6.516633584E-05
3.870371438E-05,5.268935638E-05
-4.735050607E-05,5.737649190E-05
-2.222705552E-05,-7.568136789E-05
8.228322258E-05,-1.710677134E-05
4.994558185E-05,7.210471085E-05
-5.995745232E-05,-4.668624115E-06
-7.498927152E-05,6.655747711E-06
3.755913667E-06,-8.773455193E-05
1.153236553E-05,-1.358751470E-04
-5.947571117E-05,-2.390915688E-05
-8.878772496E-05,9.349819447E-05
-1.275785471E-04,-9.419486014E-05
-1.081557275E-04,-1.345226628E-04
-3.171974095E-05,1.731939665E-05
6.370700430E-05,1.591658656E-05
-5.505713943E-06,5.130310456E-05
-2.975715006E-06,9.195722669E-05
1.539362711E-04,4.327262650E-05
3.513842967E-05,-1.426138533E-05
-1.456383179E-04,9.342646808E-05
-3.107768134E-05,1.927822814E-05
-9.180956113E-05,-5.757264444E-05
-1.585400460E-04,-2.228449193E-05
-4.768534200E-05,5.112784129E-05
5.560633508E-05,1.864154001E-05
3.336492227E-05,-1.369988167E-04
-1.608380444E-05,-1.050416249E-04
3.749821917E-05,4.753457324E-05
1.201194937E-05,-1.953406581E-06
6.313010817E-05,-3.115070513E-06
-1.936729677E-05,1.934491365E-06
-8.080342377E-05,1.977976581E-06
5.111694190E-05,-5.309196786E-05
-1.744455403E-05,-2.404615516E-04
-1.041896176E-04,-5.150049037E-05
-1.124448681E-04,-3.090389328E-06
-4.844302384E-05,-6.263446994E-05
-4.463963342E-05,1.012815919E-04
3.162779103E-05,2.297041647E-05
-9.190323908E-05,-3.151112469E-05
-1.394166466E-04,9.685944860E-06
9.979019524E-05,2.523515468E-05
4.736752817E-05,5.020312528E-05
1.994394370E-05,2.238766319E-05
2.405591476E-05,-2.360935832E-05
-9.936633433E-06,-7.528235437E-05
-1.948992212E-05,3.787187597E-05
2.055741425E-05,-3.316122502E-06
5.149949720E-05,-3.261676738E-06
1.244078885E-05,-9.133358981E-05
-7.498950436E-05,-7.435827865E-05
-4.835850268E-05,3.155545710E-05
4.212646309E-05,4.154361159E-05
-2.586938535E-05,4.205037476E-05
-3.617975381E-05,-2.697623313E-05
6.330860924E-05,4.558574074E-05
3.077723522E-05,1.364035124E-04
3.452396413E-05,4.667073517E-05
-6.963199121E-05,-1.119386143E-04
-9.842420695E-05,-7.752638339E-05
4.599591921E-05,-8.227024227E-05
1.256451287E-05,9.663855599E-05
9.266130292E-06,-3.660089351E-05
5.858236545E-05,-1.132077887E-04
1.352213621E-05,4.629340765E-05
1.214885051E-04,3.370618651E-05
4.241818897E-05,6.520054012E-05
-8.078312931E-06,-2.362584746E-05
7.326238119E-05,-7.247220310E-06
-2.579672582E-05,7.897723663E-06
4.398222882E-05,6.033591126E-05
-7.771885066E-06,8.852659084E-05
-1.769279625E-04,3.065844430E-05
-8.558433183E-05,1.616244554E-04
8.459817764E-05,6.502289034E-05
4.642687782E-05,-1.357246038E-05
